ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PICTH DEGREES,ATTITUDE INDICATOR BANK DEGREES
 9_5_2018 9:41:17,0.559693, 1.055935, -1.716945, 2252.517090, 4053.401855, -0.144499, -1.023205, 
 9_5_2018 9:41:17,0.559693, 1.055935, -1.716945, 2252.517090, 4053.401855, -0.144499, -1.049704, 
 9_5_2018 9:41:18,0.841957, 1.055935, -1.716945, 2252.517090, 4053.401855, -0.144499, -1.049704, 
 9_5_2018 9:41:18,0.841957, 1.453957, -1.716945, 2252.517090, 4053.401855, -0.144499, -1.049704, 
 9_5_2018 9:41:18,0.841957, 1.453957, 0.800648, 2252.517090, 4053.401855, -0.144499, -1.049704, 
 9_5_2018 9:41:18,0.841957, 1.453957, 0.800648, 2252.504150, 4053.401855, -0.144499, -1.049704, 
 9_5_2018 9:41:18,0.841957, 1.453957, 0.800648, 2252.504150, 4051.927979, -0.144499, -1.049704, 
 9_5_2018 9:41:18,0.841957, 1.453957, 0.800648, 2252.504150, 4051.927979, -0.095514, -1.049704, 
 9_5_2018 9:41:18,0.841957, 1.453957, 0.800648, 2252.504150, 4051.927979, -0.095514, -1.057978, 
 9_5_2018 9:41:19,-2.028714, 1.453957, 0.800648, 2252.504150, 4051.927979, -0.095514, -1.057978, 
 9_5_2018 9:41:19,-2.028714, -1.564404, 0.800648, 2252.504150, 4051.927979, -0.095514, -1.057978, 
 9_5_2018 9:41:19,-2.028714, -1.564404, 2.222517, 2252.504150, 4051.927979, -0.095514, -1.057978, 
 9_5_2018 9:41:19,-2.028714, -1.564404, 2.222517, 2252.491211, 4051.927979, -0.095514, -1.057978, 
 9_5_2018 9:41:19,-2.028714, -1.564404, 2.222517, 2252.491211, 4043.467285, -0.095514, -1.057978, 
 9_5_2018 9:41:19,-2.028714, -1.564404, 2.222517, 2252.491211, 4043.467285, -0.035559, -1.057978, 
 9_5_2018 9:41:19,-2.028714, -1.564404, 2.222517, 2252.491211, 4043.467285, -0.035559, -1.044323, 
 9_5_2018 9:41:20,-2.391359, -1.564404, 2.222517, 2252.491211, 4043.467285, -0.035559, -1.044323, 
 9_5_2018 9:41:20,-2.391359, -5.988144, 2.222517, 2252.491211, 4043.467285, -0.035559, -1.044323, 
 9_5_2018 9:41:20,-2.391359, -5.988144, 1.496380, 2252.491211, 4043.467285, -0.035559, -1.044323, 
 9_5_2018 9:41:20,-2.391359, -5.988144, 1.496380, 2252.478516, 4043.467285, -0.035559, -1.044323, 
 9_5_2018 9:41:20,-2.391359, -5.988144, 1.496380, 2252.478516, 4028.592041, -0.035559, -1.044323, 
 9_5_2018 9:41:20,-2.391359, -5.988144, 1.496380, 2252.478516, 4028.592041, -0.001905, -1.044323, 
 9_5_2018 9:41:20,-2.391359, -5.988144, 1.496380, 2252.478516, 4028.592041, -0.001905, -1.005483, 
 9_5_2018 9:41:21,-0.974927, -5.988144, 1.496380, 2252.478516, 4028.592041, -0.001905, -1.005483, 
 9_5_2018 9:41:21,-0.974927, -1.294766, 1.496380, 2252.478516, 4028.592041, -0.001905, -1.005483, 
 9_5_2018 9:41:21,-0.974927, -1.294766, 0.255680, 2252.478516, 4028.592041, -0.001905, -1.005483, 
 9_5_2018 9:41:21,-0.974927, -1.294766, 0.255680, 2252.465820, 4028.592041, -0.001905, -1.005483, 
 9_5_2018 9:41:21,-0.974927, -1.294766, 0.255680, 2252.465820, 4011.272217, -0.001905, -1.005483, 
 9_5_2018 9:41:21,-0.974927, -1.294766, 0.255680, 2252.465820, 4011.272217, -0.029842, -1.005483, 
 9_5_2018 9:41:21,-0.974927, -1.294766, 0.255680, 2252.465820, 4011.272217, -0.029842, -0.954130, 
 9_5_2018 9:41:22,1.324266, -1.294766, 0.255680, 2252.465820, 4011.272217, -0.029842, -0.954130, 
 9_5_2018 9:41:22,1.324266, -0.453811, 0.255680, 2252.465820, 4011.272217, -0.029842, -0.954130, 
 9_5_2018 9:41:22,1.324266, -0.453811, -1.252297, 2252.465820, 4011.272217, -0.029842, -0.954130, 
 9_5_2018 9:41:22,1.324266, -0.453811, -1.252297, 2252.453125, 4011.272217, -0.029842, -0.954130, 
 9_5_2018 9:41:22,1.324266, -0.453811, -1.252297, 2252.453125, 3998.982666, -0.029842, -0.954130, 
 9_5_2018 9:41:22,1.324266, -0.453811, -1.252297, 2252.453125, 3998.982666, -0.082825, -0.954130, 
 9_5_2018 9:41:22,1.324266, -0.453811, -1.252297, 2252.453125, 3998.982666, -0.082825, -0.926818, 
 9_5_2018 9:41:23,1.960759, -0.453811, -1.252297, 2252.453125, 3998.982666, -0.082825, -0.926818, 
 9_5_2018 9:41:23,1.960759, 3.412229, -1.252297, 2252.453125, 3998.982666, -0.082825, -0.926818, 
 9_5_2018 9:41:23,1.960759, 3.412229, -1.590204, 2252.453125, 3998.982666, -0.082825, -0.926818, 
 9_5_2018 9:41:23,1.960759, 3.412229, -1.590204, 2252.440430, 3998.982666, -0.082825, -0.926818, 
 9_5_2018 9:41:23,1.960759, 3.412229, -1.590204, 2252.440430, 3993.409180, -0.082825, -0.926818, 
 9_5_2018 9:41:23,1.960759, 3.412229, -1.590204, 2252.440430, 3993.409180, -0.137083, -0.926818, 
 9_5_2018 9:41:23,1.960759, 3.412229, -1.590204, 2252.440430, 3993.409180, -0.137083, -0.939539, 
 9_5_2018 9:41:24,0.564468, 3.412229, -1.590204, 2252.440430, 3993.409180, -0.137083, -0.939539, 
 9_5_2018 9:41:24,0.564468, 1.134740, -1.590204, 2252.440430, 3993.409180, -0.137083, -0.939539, 
 9_5_2018 9:41:24,0.564468, 1.134740, -1.756971, 2252.440430, 3993.409180, -0.137083, -0.939539, 
 9_5_2018 9:41:24,0.564468, 1.134740, -1.756971, 2252.427490, 3993.409180, -0.137083, -0.939539, 
 9_5_2018 9:41:24,0.564468, 1.134740, -1.756971, 2252.427490, 3993.116455, -0.137083, -0.939539, 
 9_5_2018 9:41:24,0.564468, 1.134740, -1.756971, 2252.427490, 3993.116455, -0.155524, -0.939539, 
 9_5_2018 9:41:24,0.564468, 1.134740, -1.756971, 2252.427490, 3993.116455, -0.155524, -0.959443, 
 9_5_2018 9:41:25,-0.109822, 1.134740, -1.756971, 2252.427490, 3993.116455, -0.155524, -0.959443, 
 9_5_2018 9:41:25,-0.109822, 0.356489, -1.756971, 2252.427490, 3993.116455, -0.155524, -0.959443, 
 9_5_2018 9:41:25,-0.109822, 0.356489, -1.617165, 2252.427490, 3993.116455, -0.155524, -0.959443, 
 9_5_2018 9:41:25,-0.109822, 0.356489, -1.617165, 2252.414551, 3993.116455, -0.155524, -0.959443, 
 9_5_2018 9:41:25,-0.109822, 0.356489, -1.617165, 2252.414551, 3994.260498, -0.155524, -0.959443, 
 9_5_2018 9:41:25,-0.109822, 0.356489, -1.617165, 2252.414551, 3994.260498, -0.153437, -0.959443, 
 9_5_2018 9:41:25,-0.109822, 0.356489, -1.617165, 2252.414551, 3994.260498, -0.153437, -0.982969, 
 9_5_2018 9:41:26,0.238985, 0.356489, -1.617165, 2252.414551, 3994.260498, -0.153437, -0.982969, 
 9_5_2018 9:41:26,0.238985, -0.885824, -1.617165, 2252.414551, 3994.260498, -0.153437, -0.982969, 
 9_5_2018 9:41:26,0.238985, -0.885824, -1.465637, 2252.414551, 3994.260498, -0.153437, -0.982969, 
 9_5_2018 9:41:26,0.238985, -0.885824, -1.465637, 2252.414551, 3994.601563, -0.153437, -0.982969, 
 9_5_2018 9:41:26,0.238985, -0.885824, -1.465637, 2252.414551, 3994.601563, -0.142979, -0.982969, 
 9_5_2018 9:41:26,0.238985, -0.885824, -1.465637, 2252.414551, 3994.601563, -0.142979, -1.004259, 
 9_5_2018 9:41:27,0.269289, -0.885824, -1.465637, 2252.414551, 3994.601563, -0.142979, -1.004259, 
 9_5_2018 9:41:27,0.269289, 0.117179, -1.465637, 2252.414551, 3994.601563, -0.142979, -1.004259, 
 9_5_2018 9:41:27,0.269289, 0.117179, -0.687731, 2252.414551, 3994.601563, -0.142979, -1.004259, 
 9_5_2018 9:41:27,0.269289, 0.117179, -0.687731, 2252.401855, 3994.601563, -0.142979, -1.004259, 
 9_5_2018 9:41:27,0.269289, 0.117179, -0.687731, 2252.401855, 3992.980469, -0.142979, -1.004259, 
 9_5_2018 9:41:27,0.269289, 0.117179, -0.687731, 2252.401855, 3992.980469, -0.127009, -1.004259, 
 9_5_2018 9:41:27,0.269289, 0.117179, -0.687731, 2252.401855, 3992.980469, -0.127009, -1.019296, 
 9_5_2018 9:41:28,-0.860178, 0.117179, -0.687731, 2252.401855, 3992.980469, -0.127009, -1.019296, 
 9_5_2018 9:41:28,-0.860178, -0.313173, -0.687731, 2252.401855, 3992.980469, -0.127009, -1.019296, 
 9_5_2018 9:41:28,-0.860178, -0.313173, 0.095339, 2252.401855, 3992.980469, -0.127009, -1.019296, 
 9_5_2018 9:41:28,-0.860178, -0.313173, 0.095339, 2252.389160, 3992.980469, -0.127009, -1.019296, 
 9_5_2018 9:41:28,-0.860178, -0.313173, 0.095339, 2252.389160, 3988.647461, -0.127009, -1.019296, 
 9_5_2018 9:41:28,-0.860178, -0.313173, 0.095339, 2252.389160, 3988.647461, -0.103695, -1.019296, 
 9_5_2018 9:41:28,-0.860178, -0.313173, 0.095339, 2252.389160, 3988.647461, -0.103695, -1.018923, 
 9_5_2018 9:41:29,-3.652205, -0.313173, 0.095339, 2252.389160, 3988.647461, -0.103695, -1.018923, 
 9_5_2018 9:41:29,-3.652205, 0.390890, 0.095339, 2252.389160, 3988.647461, -0.103695, -1.018923, 
 9_5_2018 9:41:29,-3.652205, 0.390890, 0.549251, 2252.389160, 3988.647461, -0.103695, -1.018923, 
 9_5_2018 9:41:29,-3.652205, 0.390890, 0.549251, 2252.375977, 3988.647461, -0.103695, -1.018923, 
